root@lamponubuntu2204-s-1vcpu-1gb-tor1-01:~# tcpdump -n -i eth0
tcpdump: verbose output suppressed, use -v[v]... for full protocol decode
listening on eth0, link-type EN10MB (Ethernet), snapshot length 262144 bytes
21:24:38.427017 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 56212:56592, ack 37, win 902, options [nop,nop,TS val 4230508844 ecr 1280389732], length 380
21:24:38.427418 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 56592:60028, ack 37, win 902, options [nop,nop,TS val 4230508845 ecr 1280389732], length 3436
21:24:38.427518 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 60028:60392, ack 37, win 902, options [nop,nop,TS val 4230508845 ecr 1280389732], length 364
21:24:38.469059 IP 99.252.115.234.42082 > 134.122.38.74.22: Flags [.], ack 60392, win 5585, options [nop,nop,TS val 1280389860 ecr 4230508844], length 0
21:24:38.530521 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 60392:60596, ack 37, win 902, options [nop,nop,TS val 4230508948 ecr 1280389860], length 204
21:24:38.530648 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 60596:60800, ack 37, win 902, options [nop,nop,TS val 4230508948 ecr 1280389860], length 204
21:24:38.530721 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 60800:61004, ack 37, win 902, options [nop,nop,TS val 4230508948 ecr 1280389860], length 204
21:24:38.530940 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 61004:61384, ack 37, win 902, options [nop,nop,TS val 4230508948 ecr 1280389860], length 380
21:24:38.531127 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 61384:62260, ack 37, win 902, options [nop,nop,TS val 4230508948 ecr 1280389860], length 876
21:24:38.546601 IP 99.252.115.234.42082 > 134.122.38.74.22: Flags [.], ack 62260, win 5571, options [nop,nop,TS val 1280389938 ecr 4230508948], length 0
^X21:24:38.634452 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 62260:62464, ack 37, win 902, options [nop,nop,TS val 4230509052 ecr 1280389938], length 204
21:24:38.634596 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 62464:63340, ack 37, win 902, options [nop,nop,TS val 4230509052 ecr 1280389938], length 876
21:24:38.656679 IP 99.252.115.234.42082 > 134.122.38.74.22: Flags [.], ack 63340, win 5563, options [nop,nop,TS val 1280390043 ecr 4230509052], length 0
21:24:38.704269 IP 99.252.115.234.42082 > 134.122.38.74.22: Flags [P.], seq 37:73, ack 63340, win 5563, options [nop,nop,TS val 1280390095 ecr 4230509052], length 36
21:24:38.704334 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [.], ack 73, win 902, options [nop,nop,TS val 4230509122 ecr 1280390095], length 0
21:24:38.704499 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 63340:63376, ack 73, win 902, options [nop,nop,TS val 4230509122 ecr 1280390095], length 36
21:24:38.738538 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 63376:64396, ack 73, win 902, options [nop,nop,TS val 4230509156 ecr 1280390095], length 1020
21:24:38.753859 IP 99.252.115.234.42082 > 134.122.38.74.22: Flags [.], ack 64396, win 5555, options [nop,nop,TS val 1280390147 ecr 4230509122], length 0
^C
318 packets captured
321 packets received by filter
0 packets dropped by kernel

